Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
0001_warmal_19380105_0001_13,عيسى برکات يا عيسى شفاعتکن,عيسى برکات يأعيسى شفاعتکن,0.8621063106914059,عيسى برکات يا عيسى شفاعتکن,GT
0007_warmal_19380526_0001_115,منڽݢوهڽ حکومنڽ هڠݢ 19 اڤريل.,منڠݢوهڽ حکومئن هڠݢ 19 اڤريل. ,0.8909102945855819,منڽݢوهڽ حکومنڽ هڠݢ 19 اڤريل.,GT
WM-1933-08-02-0005_29_Column-28-35,يأيت ساتو درڤد کواجيڤن٢ ݢريت,أيت ساتو درڤد کواجيڤن٢ گريت,0.8473911283382527,يأيت ساتو درڤد کواجيڤن٢ ݢريت,GT
WM-1933-08-02-0001_3_Column-3-2,سمات مڠوتسکن سڤاي مڽرو کڤد الله,سمات مڠوتسکن سفاي چرو کفد الله,0.9401177310855892,سمات مڠوتسکن سفاي چرو کفد الله,PRED
0001_warmal_19380105_0001_23,هڠݢ دبوک متريڽ مک کات,هڠݢ دبوک مترڽن مك کات,0.7761788648023044,هڠݢ دبوک متريڽ مک کات,GT
UM-1963-08-26-10-31-Column-76-25,جوݢ تله ملتوف٢ دالم سيدڠ اݢوڠ امنو هاري اين کتيک فربحاثن اس سوات اوسول,جوك تله ملتوف ٢ دالم سيدڠ اکوڠ امنو هاري اين کتيك فربااثن اس سوات اوسول,0.8828675298599206,جوݢ تله ملتوف٢ دالم سيدڠ اݢوڠ امنو هاري اين کتيک فربحاثن اس سوات اوسول,GT
WM-1933-08-02-0003_16_Column-16-53,دان دسڠکاکن اکن براڠکت باليک,دان دسڠکاکن اکن برڠکت باليك,0.9758874997607234,دان دسڠکاکن اکن برڠکت باليك,PRED
WM-1933-08-02-0002_6_Column-6-50,''فتاوى أئمة المسلمين، الهدايت,"""فتاوى أئمة المسلمين، الهدايت",0.8152833092620778,''فتاوى أئمة المسلمين، الهدايت,GT
0005_warmal_19380420_0001_62,ايمان ڤرماينن يڠدسوکأي الله ايت منوڠݢڠ,ايمان ڤرماين يڠدسوکأي الله ايت منوڠݢڠ,0.9317138097322321,ايمان ڤرماين يڠدسوکأي الله ايت منوڠݢڠ,PRED
0008_warmal_19380526_0002_77,سکوله ملايو.,سکو له ملايو. ,0.9713892049799617,سکو له ملايو. ,PRED
WM-1933-08-02-0006_34_Column-33-3,اورڠ٢ يڠ ماسوق ملاوات ايت اکن,اورڠ٢ يڠ ماسوق ملاوات ايت اکن,0.9886631055272292,اورڠ٢ يڠ ماسوق ملاوات ايت اکن,PRED
0010_warmal_19380527_0002_60,کارڠن٢ چريتا دان سباݢيڽ يڠ منيرو,کارڠن٢ چريتا دان سباݢين يڠ منيرو,0.9391168302915426,کارڠن٢ چريتا دان سباݢين يڠ منيرو,PRED
WM-1933-08-02-0008_46_Column-44-65,اسرائيل اني رسول الله اليکم مصدقا,سرائيل اني رسول الله اليكم مصدقا ,0.7106023561879147,اسرائيل اني رسول الله اليکم مصدقا,GT
WM-1933-08-02-0002_6_Column-6-35,نصيحت ڤندوان دان اجر فرايڠاتنڽ,نصيحة فندوان دان اجر فرايڠاتڽ,0.895059434156159,نصيحت ڤندوان دان اجر فرايڠاتنڽ,GT
UM-1963-08-16-05-30-Column-27-9,بارو٢ اين.,بارو ٢٠.ين,0.6735738879742061,بارو٢ اين.,GT
0004_warmal_19380301_0002_24,دڠن ماره سراي برکات تيدقکه,دڠن ماره سراي بركات تيدفاك,0.9007739410079959,دڠن ماره سراي برکات تيدقکه,GT
0001_warmal_19380105_0001_146,برکات دمکين ايت هندقله کامو,برکاڽ دمکين ايت هندفه کمو,0.8235942325837826,برکات دمکين ايت هندقله کامو,GT
0002_warmal_19380105_0002_40,دکمفوڠ ايت لبه کورڠ اد دوا ريبو,دکمفوڠ ايت لبه کورڠ اد دوا ريبو,0.913806407434105,دکمفوڠ ايت لبه کورڠ اد دوا ريبو,PRED
0010_warmal_19380527_0002_97,دهولو - کمفولن فنتون٢ دان,دهولو - مڤولن فنتون٢ دان  ,0.8796967297246611,دهولو - کمفولن فنتون٢ دان,GT
UM-1963-08-17-10-28-Column-44-4,انتوق ممفرايڠاتي فيستا يڠ,السوق المماليكي فيسا يڠ,0.5871208640955358,انتوق ممفرايڠاتي فيستا يڠ,GT
0010_warmal_19380527_0002_92,دبواة بسر تألاکو، تأ تربلي اوله,دبواة بسر تألاکو، تأتربلي اوله,0.869762682768067,دبواة بسر تألاکو، تأ تربلي اوله,GT
WM-1933-08-02-0002_6_Column-6-83,"ايت ""شرح سنن الامام المحدث ابي","ايت ""شرح سنن الامام المحدث ابي ",0.8890863904298193,"ايت ""شرح سنن الامام المحدث ابي",GT
0007_warmal_19380526_0001_18,ادوهي! تيڤو ساڠت مضرة,ادوهي! تيڤو ساڠت مڠرة,0.9289128955798062,ادوهي! تيڤو ساڠت مڠرة,PRED
0004_warmal_19380301_0002_38,سورتخبر٢ ايت دري ميجا توانڽ دان,سورن خبر٢ ايتادي ميجا توانڽ دان,0.8087631192089706,سورتخبر٢ ايت دري ميجا توانڽ دان,GT
0004_warmal_19380301_0002_20,يڠ برنام فروسيک يڠ بنچيکن,يڠڤيرانام فروسيك يڠ ونجيݢن,0.7383842147540628,يڠ برنام فروسيک يڠ بنچيکن,GT
0005_warmal_19380420_0001_83,ککيأڽ.,ککياث.,0.8133072122084211,ککيأڽ.,GT
0005_warmal_19380420_0001_24,اکن مأنسي ايت هندقله کامولاري درڤداڽ,اکن مأنسي ايت هندقله کامولاري درفدائن,0.9031505321293294,اکن مأنسي ايت هندقله کامولاري درفدائن,PRED
UM-1963-08-14-01-34-Column-0-24,رومبوڠن مجلس بڠسا٢ برساتو,روي أن مجلس نفس٢ برسار,0.4888584654272121,رومبوڠن مجلس بڠسا٢ برساتو,GT
0008_warmal_19380526_0002_10,ايفوه فيرق فد هاري احد 17 افريل 1938 ايت دفندڠ ساڠة برݢون دان سفرت اورڠ باتق - کارڠن٢ دالم, ايفوه فيرق فد هاري احد 17 افريل 1938 ايت دندڠ ساڠة برݢون دان  کارڠن٢ دالم  ,0.8076519075066467,ايفوه فيرق فد هاري احد 17 افريل 1938 ايت دفندڠ ساڠة برݢون دان سفرت اورڠ باتق - کارڠن٢ دالم,GT
WM-1933-08-02-0004_24_Column-23-22,کنأن کڤد مستحق کڤد کصيحاتن,کنأن کڤد مستحق کڤد کصيحاتن,0.8568073817268324,کنأن کڤد مستحق کڤد کصيحاتن,PRED
0006_warmal_19380420_0002_66,جک سکيراڽ لاين٢ کراجأن,جك سکيراڽ لاين٢ کراجأن,0.8962131500212575,جک سکيراڽ لاين٢ کراجأن,GT
0001_warmal_19380105_0001_76,برباليک مننتاڠي مريکئيت دڠن,برباليك مننتagini مريكئيت دڠن,0.8325687547314845,برباليک مننتاڠي مريکئيت دڠن,GT
UM-1963-08-16-06-13-Column-24-1,تڠݢلم دان تيمبول,تڠکلم دان تيمبول,0.9240078849844836,تڠکلم دان تيمبول,PRED
0006_warmal_19380420_0002_35,يأيت يڠ ترلبه برکواس دسلوره,يأيت يڠترله برکواس دسلوره,0.9220695668573303,يأيت يڠترله برکواس دسلوره,PRED
UM-1963-08-17-02-14-Column-32-13,بڠسا٢ برساتو 16,16 برساتو2 برساتو,0.5086163073190126,بڠسا٢ برساتو 16,GT
0002_warmal_19380105_0002_35,ککوالا سلاڠور دري چواڠن فوليس,ککوالا سلاڠور دري جواڠن فوليس,0.9284377031569074,ککوالا سلاڠور دري جواڠن فوليس,PRED
0005_warmal_19380420_0001_55,(128) بارڠسياف تيدق مموجوء اي اکن,(128) بارڠسياف تيدق مموجوء اي اکن,0.976915932780077,(128) بارڠسياف تيدق مموجوء اي اکن,PRED
0005_warmal_19380420_0001_109,کڤد ساي سکيراڽ ڤنجوال٢ تيکيت بوله,کڤد ساي سکيرن ئنجوال٢ تيکيت بوله ,0.826373405925002,کڤد ساي سکيراڽ ڤنجوال٢ تيکيت بوله,GT
UM-1963-08-23-07-18-Column-58-31,کفد باکة٢ بارو,کفد باکا٢ بارو,0.8696549472058683,کفد باکة٢ بارو,GT
0010_warmal_19380527_0002_7,اتو فرکمفولن سفرت صحابة فينا,اتو فرکمفولن سفرت صهابة فينا,0.9169545292740905,اتو فرکمفولن سفرت صهابة فينا,PRED
0010_warmal_19380527_0002_112,دندن ستيا بلوم اد دالم بهاݢين بهارواين.,دندن ستيا بلوم اد دالم بهاݢين باروين. ,0.8542272465238766,دندن ستيا بلوم اد دالم بهاݢين بهارواين.,GT
WM-1933-08-02-0002_9_Column-9-36,کيرا٢ يڠاخر مننجوقکن يأيت,کيرا٢ يڠاخر منتجوقکن يأيت,0.8744401921562893,کيرا٢ يڠاخر مننجوقکن يأيت,GT
WM-1933-08-02-0006_30_Column-29-21,دري ڤوکل 9 ڤد تيڤ٢ مالم. بوڠا اڤي,دري فوکل ٩ڤدتيݢ٢ مالم. بوڠا اڤي,0.7480508969744425,دري ڤوکل 9 ڤد تيڤ٢ مالم. بوڠا اڤي,GT
0002_warmal_19380105_0002_113,"مين انديان اسوسياشن"" سنتول کوالا","مين انديان اسوسياشن"" سنتول کوالا",0.8714288915664834,"مين انديان اسوسياشن"" سنتول کوالا",PRED
WM-1933-08-02-0008_43_Column-41-56,کلمة امانة يڠترتوليس دداهيڽ. مک,کلدة امانة يڠترتوليس دداهين. مك,0.7988391091606875,کلمة امانة يڠترتوليس دداهيڽ. مک,GT
0002_warmal_19380105_0002_21,بهاݢين کواڠ ججاهن اولو سلاڠور,بهاݢين کواڠ ججاهن اولو سلاڠور,0.9776488365794781,بهاݢين کواڠ ججاهن اولو سلاڠور,PRED
0002_warmal_19380105_0002_72,ملي ريزابيشين.,ملي ريزابيشين. ,0.836776098645808,ملي ريزابيشين.,GT
WM-1933-08-02-0007_38_Column-36-37,برمشوارت برکنأن دڠن اير دان,برمشوارت برکنأن دڠن اير دان ,0.8464579611195999,برمشوارت برکنأن دڠن اير دان,GT
WM-1933-08-02-0004_27_Column-26-24,سيڠافورا.,سيڠافورا. ,0.9614472740652178,سيڠافورا. ,PRED
UM-1963-08-17-01-26-Column-31-9,تنجوق فراسان ايت,النجوق فرسان ايت,0.6086661009137816,تنجوق فراسان ايت,GT
WM-1933-08-02-0006_34_Column-33-44,ايسکريم.,ايسكريڽ.,0.6007575029328658,ايسکريم.,GT
WM-1933-08-02-0002_7_Column-7-96,عالم بسر اسلام يڠدراس اوله عالم,العالم بسر اسلام يڠدراس اوله عالم,0.8673497961360683,عالم بسر اسلام يڠدراس اوله عالم,GT
WM-1933-08-02-0004_25_Column-24-88,راج اتو سلطان اسلام ايت ميمڠ بوله,راڠ انو سلطان اسلام ايت ميمڠ بوله,0.931136295389901,راڠ انو سلطان اسلام ايت ميمڠ بوله,PRED
UM-1963-08-17-01-26-Column-31-7,"هاتي...."".",عين,0.24082678188109755,"هاتي...."".",GT
UM-1963-08-23-06-29-Column-55-50,اين کران مربوة فيالا سفيکر,بين كران مربوة فييلا سفيكر,0.5638572351629154,اين کران مربوة فيالا سفيکر,GT
WM-1933-08-02-0007_42_Column-40-85,دالم 12 تاهون يڠلڤس انچيء,دالم 12 تاهون يڠلڤس انجي,0.9017769915673228,دالم 12 تاهون يڠلڤس انچيء,GT
UM-1963-08-26-05-19-Column-70-21,ايت بوکنله کران,ايت بديکلنا کسار,0.6104814415256558,ايت بوکنله کران,GT
UM-1963-08-16-07-36-Column-28-32,کفد سمبوتن٢ هيبة يڠ دبريکن,کک سبزین ٢ عمة لاڻبرکن,0.4544965446285274,کفد سمبوتن٢ هيبة يڠ دبريکن,GT
0002_warmal_19380105_0002_59,دتندا تاڠني اوله اورڠ٢ ملايو کمفوڠ,دندتا تڠني اوله اورڠ٢ ملايو کمفوڠ,0.8105615831589341,دتندا تاڠني اوله اورڠ٢ ملايو کمفوڠ,GT
WM-1933-08-02-0008_46_Column-44-82,دڤنجڠکن الله عمر دان دڠن اذن,“,0.40126171708106995,دڤنجڠکن الله عمر دان دڠن اذن,GT
WM-1933-08-02-0007_42_Column-40-35,دڠن سبراڤ بوله سڤاي منجالنکن,دڠن سبراف بوله سڤاي منجالنکن,0.9608920169202319,دڠن سبراف بوله سڤاي منجالنکن,PRED
UM-1963-08-17-08-24-Column-46-13,انتوق کيمفين فارتي,انتوق کيمفين فارني,0.7831346363880253,انتوق کيمفين فارتي,GT
UM-1963-08-14-06-12-Column-8-0,کتاڽ.,کتاڽ.,0.6826297975951856,کتاڽ.,PRED
0006_warmal_19380420_0002_70,اخبار ديلي سکيچ مڠرتي، کراجأن,اخبار ديلي سکيچ مڠرتي، کراجأز,0.869197100539234,اخبار ديلي سکيچ مڠرتي، کراجأن,GT
WM-1933-08-02-0002_6_Column-6-2,ڤڠکت علماء دان درسين برديريله,ڤڠکت علماء دان درسين برديرله,0.773671801418541,ڤڠکت علماء دان درسين برديريله,GT
0010_warmal_19380527_0002_39,13. کارڠن ݢاي عرب ايت تألالو,13. کارڠن ݢاي عرب ايت تاللو,0.942119696762941,13. کارڠن ݢاي عرب ايت تاللو,PRED
WM-1933-08-02-0005_28_Column-27-75,يڠلاين٢ڽ دان دسوکوڠڽ ڤول دڠن,يڠلاين ٢٠ دان دسوکوڠن قول دڠن,0.8808919490666015,يڠلاين٢ڽ دان دسوکوڠڽ ڤول دڠن,GT
0002_warmal_19380105_0002_11,ريزابيشين تله مڠݢالڠ مان٢ حال يڠ,ريزابيشين تله مڠکالڠ مان٢ حال يڠ,0.8923207414058384,ريزابيشين تله مڠݢالڠ مان٢ حال يڠ,GT
WM-1933-08-02-0002_5_Column-5-26,کاروت٢ دان کسلاهن٢ هڠݢک تله,کاروت٢ دان کسلاهن٢ هشک تله,0.8333292068024298,کاروت٢ دان کسلاهن٢ هڠݢک تله,GT
UM-1963-08-17-07-9-Column-44-68,دان تݢوه برديري باهو ممباهو دڠن قوم للاکي ددالم مڠهادفي سݢل روف کمونکينن يڠ اکن ممباوا کيت کجورڠ,DAN TAKUH BERDIRI BAEHO MMBAEHO D'THN CUM LALAKI DDALEM MEGHADEFI SKL RUF KMO NKEIN -N YEG AKN MMBAOWA KIYAT KJURG,0.5417256683211888,دان تݢوه برديري باهو ممباهو دڠن قوم للاکي ددالم مڠهادفي سݢل روف کمونکينن يڠ اکن ممباوا کيت کجورڠ,GT
0004_warmal_19380301_0002_84,کفد روف يڠ سبݢيتو هوده.,کفد روف يڠ سبکيتو هود.,0.9275352661700957,کفد روف يڠ سبکيتو هود.,PRED
UM-1963-08-14-03-11-Column-2-19,ݢرقئن مڠهافوسکن اڠکوت٢,کنرمن مڠهوسکون ايتکوت?,0.6595359985009641,ݢرقئن مڠهافوسکن اڠکوت٢,GT
0006_warmal_19380420_0002_20,اوله جماعه لمباݢ بڠسا٢ داتس ججاهن٢,اوله جماعه لمبالڠسا٢ داتس ججاهن٢,0.8524908777576959,اوله جماعه لمباݢ بڠسا٢ داتس ججاهن٢,GT
UM-1963-08-24-09-19-Column-63-44,بن عبدالجليل، نأيب فڠروسي,الجليل، تابع فاروسي,0.5319050073511812,بن عبدالجليل، نأيب فڠروسي,GT
UM-1963-08-24-10-13-Column-64-0,امنو ملايا يڠ اکن دادکن دبالي, مڠت ملايا نڠک داکن دبيلي ,0.5006786542353328,امنو ملايا يڠ اکن دادکن دبالي,GT
0002_warmal_19380105_0002_82,برنياݢ دفاسر ايت لاݢي تتافي,برنيك دفاصر ايت لاݢي تتافي,0.8751472963631521,برنياݢ دفاسر ايت لاݢي تتافي,GT
WM-1933-08-02-0006_35_Column-34-27,بورنيو مک نيوورلد ايت ايله يڠڤرتام,بورنيو مك نيرورلد ايت ايله يڠڤرتام,0.8425904920049592,بورنيو مک نيوورلد ايت ايله يڠڤرتام,GT
WM-1933-08-02-0008_44_Column-42-77,ڤدحال اعتقاد برهالا ڤد اورڠ٢ عرب,فدحال اقتقاد برهالاڤد اورڠ٢ عرب,0.8864441396660185,ڤدحال اعتقاد برهالا ڤد اورڠ٢ عرب,GT
UM-1963-08-17-06-14-Column-40-3,ليم فرمية تيقسي,ليم فرمنة تيقسي,0.6941762440630901,ليم فرمية تيقسي,GT
0005_warmal_19380420_0001_14,مڠاسيه مريکئيت اکن ليم ڤرکارا (١) مڠاسيه,مڠاسيه مريكئيت اکن ليم فرکارا(١) مڠاسيه,0.925668690243287,مڠاسيه مريكئيت اکن ليم فرکارا(١) مڠاسيه,PRED
0002_warmal_19380105_0002_57,ککوالا لمفور اورڠ٢ کمفوڠ,ککوالا لمفور اورڠ٢ کمفوڠ,0.9011134035711451,ککوالا لمفور اورڠ٢ کمفوڠ,PRED
