Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
0001_warmal_19380105_0001_13,عيسى برکات يا عيسى شفاعتکن,عيسى برکات يأعيسى شفاعتکن,0.8798631564256745,عيسى برکات يأعيسى شفاعتکن,PRED
0007_warmal_19380526_0001_115,منڽݢوهڽ حکومنڽ هڠݢ 19 اڤريل.,منڠݢوهڽ حکومئن هڠݢ 19 اڤريل. ,0.8942301684733529,منڠݢوهڽ حکومئن هڠݢ 19 اڤريل. ,PRED
WM-1933-08-02-0005_29_Column-28-35,يأيت ساتو درڤد کواجيڤن٢ ݢريت,أيت ساتو درڤد کواجيڤن٢ گريت,0.8469646795135843,أيت ساتو درڤد کواجيڤن٢ گريت,PRED
WM-1933-08-02-0001_3_Column-3-2,سمات مڠوتسکن سڤاي مڽرو کڤد الله,سمات مڠوتسکن سفاي چرو کفد الله,0.935503427357345,سمات مڠوتسکن سفاي چرو کفد الله,PRED
0001_warmal_19380105_0001_23,هڠݢ دبوک متريڽ مک کات,هڠݢ دبوک مترڽن مك کات,0.7856036311262498,هڠݢ دبوک مترڽن مك کات,PRED
UM-1963-08-26-10-31-Column-76-25,جوݢ تله ملتوف٢ دالم سيدڠ اݢوڠ امنو هاري اين کتيک فربحاثن اس سوات اوسول,جوك تله ملتوف ٢ دالم سيدڠ اکوڠ امنو هاري اين کتيك فربااثن اس سوات اوسول,0.8809715709270112,جوك تله ملتوف ٢ دالم سيدڠ اکوڠ امنو هاري اين کتيك فربااثن اس سوات اوسول,PRED
WM-1933-08-02-0003_16_Column-16-53,دان دسڠکاکن اکن براڠکت باليک,دان دسڠکاکن اکن برڠکت باليك,0.9763358385065827,دان دسڠکاکن اکن برڠکت باليك,PRED
WM-1933-08-02-0002_6_Column-6-50,''فتاوى أئمة المسلمين، الهدايت,"""فتاوى أئمة المسلمين، الهدايت",0.8168158163462722,"""فتاوى أئمة المسلمين، الهدايت",PRED
0005_warmal_19380420_0001_62,ايمان ڤرماينن يڠدسوکأي الله ايت منوڠݢڠ,ايمان ڤرماين يڠدسوکأي الله ايت منوڠݢڠ,0.9326783839521883,ايمان ڤرماين يڠدسوکأي الله ايت منوڠݢڠ,PRED
0008_warmal_19380526_0002_77,سکوله ملايو.,سکو له ملايو. ,0.9764012624002902,سکو له ملايو. ,PRED
WM-1933-08-02-0006_34_Column-33-3,اورڠ٢ يڠ ماسوق ملاوات ايت اکن,اورڠ٢ يڠ ماسوق ملاوات ايت اکن,0.9882788886426279,اورڠ٢ يڠ ماسوق ملاوات ايت اکن,PRED
0010_warmal_19380527_0002_60,کارڠن٢ چريتا دان سباݢيڽ يڠ منيرو,کارڠن٢ چريتا دان سباݢين يڠ منيرو,0.9452482906076363,کارڠن٢ چريتا دان سباݢين يڠ منيرو,PRED
WM-1933-08-02-0008_46_Column-44-65,اسرائيل اني رسول الله اليکم مصدقا,سرائيل اني رسول الله اليكم مصدقا ,0.7147244347950361,سرائيل اني رسول الله اليكم مصدقا ,PRED
WM-1933-08-02-0002_6_Column-6-35,نصيحت ڤندوان دان اجر فرايڠاتنڽ,نصيحة فندوان دان اجر فرايڠاتڽ,0.8950771310132348,نصيحة فندوان دان اجر فرايڠاتڽ,PRED
UM-1963-08-16-05-30-Column-27-9,بارو٢ اين.,بارو ٢٠.ين,0.6743650802561588,بارو ٢٠.ين,PRED
0004_warmal_19380301_0002_24,دڠن ماره سراي برکات تيدقکه,دڠن ماره سراي بركات تيدفاك,0.9027198042779594,دڠن ماره سراي بركات تيدفاك,PRED
0001_warmal_19380105_0001_146,برکات دمکين ايت هندقله کامو,برکاڽ دمکين ايت هندفه کمو,0.8254334545815379,برکاڽ دمکين ايت هندفه کمو,PRED
0002_warmal_19380105_0002_40,دکمفوڠ ايت لبه کورڠ اد دوا ريبو,دکمفوڠ ايت لبه کورڠ اد دوا ريبور,0.93086916213639,دکمفوڠ ايت لبه کورڠ اد دوا ريبور,PRED
0010_warmal_19380527_0002_97,دهولو - کمفولن فنتون٢ دان,دهولو - مڤولن فنتون٢ دان  ,0.8764670255542356,دهولو - مڤولن فنتون٢ دان  ,PRED
UM-1963-08-17-10-28-Column-44-4,انتوق ممفرايڠاتي فيستا يڠ,السوق المماليكي فيسا يڠ,0.6126946130783688,السوق المماليكي فيسا يڠ,PRED
0010_warmal_19380527_0002_92,دبواة بسر تألاکو، تأ تربلي اوله,دبواة بسر تألاکو، تأتربلي اوله,0.8594163537286087,دبواة بسر تألاکو، تأتربلي اوله,PRED
WM-1933-08-02-0002_6_Column-6-83,"ايت ""شرح سنن الامام المحدث ابي","ايت ""شرح سنن الامام المحدث ابي ",0.9063193589621649,"ايت ""شرح سنن الامام المحدث ابي ",PRED
0007_warmal_19380526_0001_18,ادوهي! تيڤو ساڠت مضرة,ادوهي! تيڤو ساڠت مڠرة,0.9202904781332526,ادوهي! تيڤو ساڠت مڠرة,PRED
0004_warmal_19380301_0002_38,سورتخبر٢ ايت دري ميجا توانڽ دان,سورن خبر٢ ايتادي ميجا توانڽ دان,0.7998425401206704,سورن خبر٢ ايتادي ميجا توانڽ دان,PRED
0004_warmal_19380301_0002_20,يڠ برنام فروسيک يڠ بنچيکن,يڠڤيرانام فروسيك يڠ ونجيݢن,0.7369595153728714,يڠڤيرانام فروسيك يڠ ونجيݢن,PRED
0005_warmal_19380420_0001_83,ککيأڽ.,ککياث.,0.8244867643242377,ککياث.,PRED
0005_warmal_19380420_0001_24,اکن مأنسي ايت هندقله کامولاري درڤداڽ,اکن مأنسي ايت هندقله کامولاري درفدائن,0.9016164007622678,اکن مأنسي ايت هندقله کامولاري درفدائن,PRED
UM-1963-08-14-01-34-Column-0-24,رومبوڠن مجلس بڠسا٢ برساتو,رويترز مجلس نفس٢ برسار,0.49515052042969493,رويترز مجلس نفس٢ برسار,PRED
0008_warmal_19380526_0002_10,ايفوه فيرق فد هاري احد 17 افريل 1938 ايت دفندڠ ساڠة برݢون دان سفرت اورڠ باتق - کارڠن٢ دالم, ايفوه فيرق فد هاري احد 17 افريل 1938 ايت دندڠ ساڠة برݢون دان ,0.823337214771817, ايفوه فيرق فد هاري احد 17 افريل 1938 ايت دندڠ ساڠة برݢون دان ,PRED
WM-1933-08-02-0004_24_Column-23-22,کنأن کڤد مستحق کڤد کصيحاتن,کنأن کڤد مستحق کڤد کصيحاتن,0.8583477365565767,کنأن کڤد مستحق کڤد کصيحاتن,PRED
0006_warmal_19380420_0002_66,جک سکيراڽ لاين٢ کراجأن,جك سکيراڽ لاين٢ کراجأن,0.9018521791075538,جك سکيراڽ لاين٢ کراجأن,PRED
0001_warmal_19380105_0001_76,برباليک مننتاڠي مريکئيت دڠن,برباليك مننتagini مريكئيت دڠن,0.8352278517228592,برباليك مننتagini مريكئيت دڠن,PRED
UM-1963-08-16-06-13-Column-24-1,تڠݢلم دان تيمبول,تڠکلم دان تيمبول,0.9229705324035232,تڠکلم دان تيمبول,PRED
0006_warmal_19380420_0002_35,يأيت يڠ ترلبه برکواس دسلوره,يأيت يڠترله برکواس دسلوره,0.9285861175500882,يأيت يڠترله برکواس دسلوره,PRED
UM-1963-08-17-02-14-Column-32-13,بڠسا٢ برساتو 16,16%2 بارساتو,0.4313128390337035,16%2 بارساتو,PRED
0002_warmal_19380105_0002_35,ککوالا سلاڠور دري چواڠن فوليس,ککوالا سلاڠور دري جواڠن فوليس,0.9286612932978112,ککوالا سلاڠور دري جواڠن فوليس,PRED
0005_warmal_19380420_0001_55,(128) بارڠسياف تيدق مموجوء اي اکن,(128) بارڠسياف تيدق مموجوء اي اکن,0.9776072895153212,(128) بارڠسياف تيدق مموجوء اي اکن,PRED
0005_warmal_19380420_0001_109,کڤد ساي سکيراڽ ڤنجوال٢ تيکيت بوله,کڤد ساي سکيرن ئنجوال٢ تيکيت بوله ,0.8258758848245253,کڤد ساي سکيرن ئنجوال٢ تيکيت بوله ,PRED
UM-1963-08-23-07-18-Column-58-31,کفد باکة٢ بارو,کفد باکا٢ بارو,0.8742348035422617,کفد باکا٢ بارو,PRED
0010_warmal_19380527_0002_7,اتو فرکمفولن سفرت صحابة فينا,اتو فرکمفولن سفرت صهابة فينا,0.9384662174459802,اتو فرکمفولن سفرت صهابة فينا,PRED
0010_warmal_19380527_0002_112,دندن ستيا بلوم اد دالم بهاݢين بهارواين.,دندن ستيا بلوم اد دالم بهاݢين باروين. ,0.8484054459346951,دندن ستيا بلوم اد دالم بهاݢين باروين. ,PRED
WM-1933-08-02-0002_9_Column-9-36,کيرا٢ يڠاخر مننجوقکن يأيت,کيرا٢ يڠاخر منتجوقکن يأيت,0.8891649707874792,کيرا٢ يڠاخر منتجوقکن يأيت,PRED
WM-1933-08-02-0006_30_Column-29-21,دري ڤوکل 9 ڤد تيڤ٢ مالم. بوڠا اڤي,دري فوکل ٩ڤدتيڤ٢ مالم. بوڠا اڤي,0.7397109609614477,دري فوکل ٩ڤدتيڤ٢ مالم. بوڠا اڤي,PRED
0002_warmal_19380105_0002_113,"مين انديان اسوسياشن"" سنتول کوالا","مين انديان اسوسياشن"" سنتول کوالا",0.8736004926118676,"مين انديان اسوسياشن"" سنتول کوالا",PRED
WM-1933-08-02-0008_43_Column-41-56,کلمة امانة يڠترتوليس دداهيڽ. مک,کلدة امانة يڠترتوليس دداهين. مك,0.7841425205845087,کلدة امانة يڠترتوليس دداهين. مك,PRED
0002_warmal_19380105_0002_21,بهاݢين کواڠ ججاهن اولو سلاڠور,بهاݢين کواڠ ججاهن اولو سلاڠور,0.9785455160030675,بهاݢين کواڠ ججاهن اولو سلاڠور,PRED
0002_warmal_19380105_0002_72,ملي ريزابيشين.,ملي ريزابيشين. ,0.8247838743329045,ملي ريزابيشين. ,PRED
WM-1933-08-02-0007_38_Column-36-37,برمشوارت برکنأن دڠن اير دان,برمشوارت برکنأن دڠن اير دان ,0.8450260611391072,برمشوارت برکنأن دڠن اير دان ,PRED
WM-1933-08-02-0004_27_Column-26-24,سيڠافورا.,سيڠافورا. ,0.9573077466421109,سيڠافورا. ,PRED
UM-1963-08-17-01-26-Column-31-9,تنجوق فراسان ايت,النجوق فرسان ايت,0.597003299985236,النجوق فرسان ايت,PRED
WM-1933-08-02-0006_34_Column-33-44,ايسکريم.,ايسكريڽ.,0.6026575399986991,ايسكريڽ.,PRED
WM-1933-08-02-0002_7_Column-7-96,عالم بسر اسلام يڠدراس اوله عالم,العالم بسر اسلام يڠدراس اوله عالم,0.8654047758181885,العالم بسر اسلام يڠدراس اوله عالم,PRED
WM-1933-08-02-0004_25_Column-24-88,راج اتو سلطان اسلام ايت ميمڠ بوله,راڠ انو سلطان اسلام ايت ميمڠ بوله,0.9255997933294083,راڠ انو سلطان اسلام ايت ميمڠ بوله,PRED
UM-1963-08-17-01-26-Column-31-7,"هاتي...."".",عين,0.261976566485536,"هاتي...."".",GT
UM-1963-08-23-06-29-Column-55-50,اين کران مربوة فيالا سفيکر,بين كران مربوة فييلا سفيكر,0.5667711293369662,بين كران مربوة فييلا سفيكر,PRED
WM-1933-08-02-0007_42_Column-40-85,دالم 12 تاهون يڠلڤس انچيء,دالم 12 تاهون يڠلڤس انجي,0.9001401393426575,دالم 12 تاهون يڠلڤس انجي,PRED
UM-1963-08-26-05-19-Column-70-21,ايت بوکنله کران,ايت بديکلنا کسار,0.6090568156519501,ايت بديکلنا کسار,PRED
UM-1963-08-16-07-36-Column-28-32,کفد سمبوتن٢ هيبة يڠ دبريکن,کک سبزین ٢ عمة لاڻ برينک,0.40680323019441583,کک سبزین ٢ عمة لاڻ برينک,PRED
0002_warmal_19380105_0002_59,دتندا تاڠني اوله اورڠ٢ ملايو کمفوڠ,دندتا تڠني اوله اورڠ٢ ملايو کمفوڠ,0.8100867330552509,دندتا تڠني اوله اورڠ٢ ملايو کمفوڠ,PRED
WM-1933-08-02-0008_46_Column-44-82,دڤنجڠکن الله عمر دان دڠن اذن,“,0.4702657461166382,“,PRED
WM-1933-08-02-0007_42_Column-40-35,دڠن سبراڤ بوله سڤاي منجالنکن,دڠن سبراف بوله سڤاي منجالنکن,0.960646653623107,دڠن سبراف بوله سڤاي منجالنکن,PRED
UM-1963-08-17-08-24-Column-46-13,انتوق کيمفين فارتي,انتوق کيمفين فارني,0.7941787764294831,انتوق کيمفين فارني,PRED
UM-1963-08-14-06-12-Column-8-0,کتاڽ.,کتاڽ.,0.6944816995596621,کتاڽ.,PRED
0006_warmal_19380420_0002_70,اخبار ديلي سکيچ مڠرتي، کراجأن,اخبار ديلي سکيچ مڠرتي، کراجأز,0.8747454140707819,اخبار ديلي سکيچ مڠرتي، کراجأز,PRED
WM-1933-08-02-0002_6_Column-6-2,ڤڠکت علماء دان درسين برديريله,فڠکت علماء دان درسين برديرله,0.7795109459313304,فڠکت علماء دان درسين برديرله,PRED
0010_warmal_19380527_0002_39,13. کارڠن ݢاي عرب ايت تألالو,13. کارڠن ݢاي عرب ايت تاللو,0.9428024236472196,13. کارڠن ݢاي عرب ايت تاللو,PRED
WM-1933-08-02-0005_28_Column-27-75,يڠلاين٢ڽ دان دسوکوڠڽ ڤول دڠن,يڠلاين ٢٠ دان دسوکوڠن قول دڠن,0.8826689629443134,يڠلاين ٢٠ دان دسوکوڠن قول دڠن,PRED
0002_warmal_19380105_0002_11,ريزابيشين تله مڠݢالڠ مان٢ حال يڠ,ريزابيشين تله مڠکالڠ مان٢ حال يڠ,0.8918285845970415,ريزابيشين تله مڠکالڠ مان٢ حال يڠ,PRED
WM-1933-08-02-0002_5_Column-5-26,کاروت٢ دان کسلاهن٢ هڠݢک تله,کاروت٢ دان کسلاهن٢ مشڠ تله,0.8657282111064899,کاروت٢ دان کسلاهن٢ مشڠ تله,PRED
UM-1963-08-17-07-9-Column-44-68,دان تݢوه برديري باهو ممباهو دڠن قوم للاکي ددالم مڠهادفي سݢل روف کمونکينن يڠ اکن ممباوا کيت کجورڠ,DAN TAKUH BERDIRI BAEHO MMBAEHO D'THN CUM LALAKI DDALEM MEGHADEFI SKL RUF KMO NKEINN YEG AKN MMBAOWA KIYAT KJURG,0.5420467413500804,DAN TAKUH BERDIRI BAEHO MMBAEHO D'THN CUM LALAKI DDALEM MEGHADEFI SKL RUF KMO NKEINN YEG AKN MMBAOWA KIYAT KJURG,PRED
0004_warmal_19380301_0002_84,کفد روف يڠ سبݢيتو هوده.,کفد روف يڠ سبکيتو هود.,0.9298785199316949,کفد روف يڠ سبکيتو هود.,PRED
UM-1963-08-14-03-11-Column-2-19,ݢرقئن مڠهافوسکن اڠکوت٢,کننین مڠهوسکون ايتکوت?,0.702807822478707,کننین مڠهوسکون ايتکوت?,PRED
0006_warmal_19380420_0002_20,اوله جماعه لمباݢ بڠسا٢ داتس ججاهن٢,اوله جماعه لمبالڠسا٢ داتس ججاهن٢,0.8467876356155333,اوله جماعه لمبالڠسا٢ داتس ججاهن٢,PRED
UM-1963-08-24-09-19-Column-63-44,بن عبدالجليل، نأيب فڠروسي,النجل، تاب فاروسي,0.43637605583681366,النجل، تاب فاروسي,PRED
UM-1963-08-24-10-13-Column-64-0,امنو ملايا يڠ اکن دادکن دبالي, مڠت ملايا نڠک داکن دبيلي ,0.5083797196510552, مڠت ملايا نڠک داکن دبيلي ,PRED
0002_warmal_19380105_0002_82,برنياݢ دفاسر ايت لاݢي تتافي,برنيك دفاصر ايت لاݢي تتافي,0.8797290481763673,برنيك دفاصر ايت لاݢي تتافي,PRED
WM-1933-08-02-0006_35_Column-34-27,بورنيو مک نيوورلد ايت ايله يڠڤرتام,بورنيو مك نيرورلد ايت ايله يڠڤرتام,0.8454806442850468,بورنيو مك نيرورلد ايت ايله يڠڤرتام,PRED
WM-1933-08-02-0008_44_Column-42-77,ڤدحال اعتقاد برهالا ڤد اورڠ٢ عرب,فدحال اقتقاد برهالاڤد اورڠ٢ عرب,0.8827103309874523,فدحال اقتقاد برهالاڤد اورڠ٢ عرب,PRED
UM-1963-08-17-06-14-Column-40-3,ليم فرمية تيقسي,ليم فرمنة تيقسي,0.6825402720989222,ليم فرمنة تيقسي,PRED
0005_warmal_19380420_0001_14,مڠاسيه مريکئيت اکن ليم ڤرکارا (١) مڠاسيه,مڠاسيه مريكئيت اکن ليم فرکارا(١) مڠاسيه,0.9298755764924527,مڠاسيه مريكئيت اکن ليم فرکارا(١) مڠاسيه,PRED
0002_warmal_19380105_0002_57,ککوالا لمفور اورڠ٢ کمفوڠ,ککوالا لمفور اورڠ٢ کمفوڠ,0.9012590386436836,ککوالا لمفور اورڠ٢ کمفوڠ,PRED
