Identifier,ground_truth,prediction,confidence,chosen_text,chosen_source
1936-11-24_2074_58,‏$1.50 ساتو دسلوروه سمننجوڠ تانه,150 ساتو دسلوروه سمنجوڠ تانه,0.9988996856500181,150 ساتو دسلوروه سمنجوڠ تانه,PRED
1941-01-06_2625_31,کن سي هيدڠکن لݢي دلم,کن سي هيدڠکن لݢي دلم,0.9987817378799485,کن سي هيدڠکن لݢي دلم,PRED
1940-08-08_1597_25,دري ايت سوڤايا لبيه موده,دري ايت سوڤايا لبيه موده,0.9917601169993409,دري ايت سوڤايا لبيه موده,PRED
1937-10-28_805_43,کڤدڽ. اداڤون بارڠ يڠ تله,کفدڽ اداڤون بارڠ يڠ تله,0.8926560398012714,کفدڽ اداڤون بارڠ يڠ تله,PRED
1941-01-11_2515_19,تتاڤي نامون عزم ڤواق فرنچيس,تنتاڤي نامون عزم ڤواق فرنچيس,0.883013694467721,تنتاڤي نامون عزم ڤواق فرنچيس,PRED
1933-05-02_233_16,مک کمودين درڤد ايت ليهتله,مک کمودين درڤد ايت ليهتله,0.9845670981449421,مک کمودين درڤد ايت ليهتله,PRED
1939-05-17_1649_41,رومي لاݢي تله دتربيتکن دڠن,رومي لاݢي تله دتوبيتکن دڠن,0.9641950711074323,رومي لاݢي تله دتوبيتکن دڠن,PRED
1939-12-04_1843_16,سأورڠ,سأورڠ,0.9956276447682624,سأورڠ,PRED
1933-07-15_1077_33,ک درجه ليم. جاوتن2 يڠ,ک درجه ليم چاوتن2 يڠ,0.9909405686734865,ک درجه ليم چاوتن2 يڠ,PRED
1933-07-25_399_26,بروبه دڠن برانسور2 دان اي,بروبه دڠن برانسور2 دان اي,0.9930371855277382,بروبه دڠن برانسور2 دان اي,PRED
1941-01-11_2515_4,ايت مک کراجاءن فرنچيس واجب,ايت مک کراجاءن فرنجيس واجب,0.9787187917147082,ايت مک کراجاءن فرنجيس واجب,PRED
1941-01-02-v3_1568_23,دان اميريکا. تربيت درڤد ايت,دان اميريکا تربيت درڤد ايت,0.8471793390511806,دان اميريکا تربيت درڤد ايت,PRED
1937-10-25_345_26,ايت دڠن ايمان دان يڠ,ايت دڠن ايمان دان يڠ,0.99601340712281,ايت دڠن ايمان دان يڠ,PRED
1933-07-08_567_39,توان ڤندڠله کڤد کلبيهن سمبهيڠ,توان ڤندڠله کڤد کلبيهن سمبهيڠ,0.9922119697910158,توان ڤندڠله کڤد کلبيهن سمبهيڠ,PRED
1939-09-01_1381_7,تله برتمبه2 ممبڠکيتکن فراسأن برتيمبڠ,تله برتمبه2 ممبڠ کيتکن فراسأن برتيمبڠ,0.9852708174272853,تله برتمبه2 ممبڠ کيتکن فراسأن برتيمبڠ,PRED
1937-03-15_106_2,ڤرسي دن وردو يله روس2,ڤرسي دن وردو يله روس2,0.9771360571092305,ڤرسي دن وردو يله روس2,PRED
1938-05-27-v2_720_10,سهاج. 14. اتورنڽ ڤون کتاب2,سهاج 14 اتورنڽ ڤون کتاب2,0.9864545200628124,سهاج 14 اتورنڽ ڤون کتاب2,PRED
1937-03-03_207_32,براني کيت برڤݢڠ دڠن امام,براني کيت برڤݢڠ دڠن امام,0.9890571680889972,براني کيت برڤݢڠ دڠن امام,PRED
1941-01-03_890_21,.دڠن جالن ممڤرسيهکن سالورن نفس,دڠن جالن ممڤرسيهکن سالورن نفس,0.9996813811612992,دڠن جالن ممڤرسيهکن سالورن نفس,PRED
1937-05-07_831_5,.اولو ݢومبق للاكي دان ڤرمڤوان,اولو ݢومبق للاکي دان ڤرمڤوان,0.9982640124140203,اولو ݢومبق للاکي دان ڤرمڤوان,PRED
1939-05-17_1651_40,جاتوه دري تيڠکڤ تروس ک,جاتوه دري تيڠکڤ تروس ک,0.9718334554337889,جاتوه دري تيڠکڤ تروس ک,PRED
1933-03-23_1531_1,خبر اين داڤتله دورتاکن کڤد,خبر اين داڤتله دورتاکن کڤد,0.9969076097541449,خبر اين داڤتله دورتاکن کڤد,PRED
1933-07-04_753_3,ساتو ڤرجومڤاءن ڤد هاري اين,ساتو ڤرجومڤاءن ڤد هاري اين,0.9953943460758147,ساتو ڤرجومڤاءن ڤد هاري اين,PRED
1937-09-25_16_16,فد فيقيرن قيت ترقاندوڠ د,فد فيقيرن قيت ترقاندوڠ د,0.909772989137936,فد فيقيرن قيت ترقاندوڠ د,PRED
1940-12-14_1559_13,تنتڠ كڤرچاياءن ببراڤ اڠݢوتا مجليس,تنتڠ کڤرچاياءن ببراڤ اڠݢوتا مجليس,0.9953798046493688,تنتڠ کڤرچاياءن ببراڤ اڠݢوتا مجليس,PRED
1933-07-08_571_5,فد هاري اثنين هيڠݢ جمعة,فد هاري اثنين هيڠݢ جمعة,0.9965827541791478,فد هاري اثنين هيڠݢ جمعة,PRED
1937-10-16_1905_10,کيت مڽبوتکن سديکيت عادت رسم,كيت مڽبوتکن سديکيت عادت رسم,0.9690635121037027,كيت مڽبوتکن سديکيت عادت رسم,PRED
1933-05-05_1223_14,سي تله مڠشورکن فروبهن2 دهوريکن,سي تله مڠشورکن فروبهن2 دهوريکن,0.9991991181292457,سي تله مڠشورکن فروبهن2 دهوريکن,PRED
1933-07-04_758_1,يڠ ساتو. دڠن کلبيهن بڠسا2,يڠ ساتو دڠن کلبيهن بڠسا2,0.9992233173009661,يڠ ساتو دڠن کلبيهن بڠسا2,PRED
1936-11-24_2074_23,مڽجوقکن اورت2 ايت دان اخيرڽ,مڽجوقکن اورت2 ايت دان اخيرڽ,0.9607071869134641,مڽجوقکن اورت2 ايت دان اخيرڽ,PRED
1933-06-30_2531_27,].تاڠنڽ سبب ساءيڠ مريک اتسڽ,تاڠنڽ سبب ساءيڠ مربک اتسڽ,0.8552321008261433,تاڠنڽ سبب ساءيڠ مربک اتسڽ,PRED
1937-06-17_835_11,"‏500,000,000 باݢي التن ڤڤرڠن لالو",50000000 ياݢي التن ڤغرڠن لالو,0.999304420540722,50000000 ياݢي التن ڤغرڠن لالو,PRED
1933-04-27_1490_35,سأورڠ دان سمواڽ برسڠک اکن,سأورڠ دان سمواڽ برسڠک اکن,0.9898849199886465,سأورڠ دان سمواڽ برسڠک اکن,PRED
1940-12-14_1558_20,دالم بهاس بلندا. رونديڠن2 ايندونيسيا,دالم بهاس بلندا رونديڠن2 ايندونيسيا,0.9961633668002047,دالم بهاس بلندا رونديڠن2 ايندونيسيا,PRED
1933-07-06_2865_34,(براماي2) د مسجد2 اتاو سمبهيڠ,براماي2 د مسجد2 اتاو سمبهيڠ,0.9753880319129674,براماي2 د مسجد2 اتاو سمبهيڠ,PRED
1937-11-05_769_10,برجݢ2 درڤد ممکي ميڽق رمبوت,برج 2 درڤد مکي ميڽق رمبوت,0.8095839372673959,برج 2 درڤد مکي ميڽق رمبوت,PRED
1940-05-31_1860_3,برسيه دکلولاکن اوليه اورڠ2 إسلام,برسيه دکلولاکن اوليه اورڠ2 إسلام,0.9991906059933325,برسيه دکلولاکن اوليه اورڠ2 إسلام,PRED
1938-06-13-v2_1801_32,بهاس دان مماكاي ستڠه2 عادت,بهاس دان مماکاي ستڠ٥2 عادت,0.9713181928360373,بهاس دان مماکاي ستڠ٥2 عادت,PRED
1933-03-30_493_8,ڤرمڤوان تله دتودوه اد برکناءن,ڤرمڤوان تله دتودوه اد برکناءن,0.99242269555317,ڤرمڤوان تله دتودوه اد برکناءن,PRED
1933-06-26_2498_9,"نݢري2 ملايو يڠ برسکوتو, باتو",نݢري2 ملايو يڠ برسکوتو باتو,0.9898379710962147,نݢري2 ملايو يڠ برسکوتو باتو,PRED
1940-04-13_961_1,هاروم باءوڽ دان سمڤورنا کران,هاروم باءوڽ دان سمڤورنا کران,0.997000889802042,هاروم باءوڽ دان سمڤورنا کران,PRED
1937-02-20_2346_5,ايت منولق ڤركاتاءن ورتا ملايا,ايت منولق ڤرکاتاءن ورتا ملايا,0.9967736392102722,ايت منولق ڤرکاتاءن ورتا ملايا,PRED
1933-03-08_2616_27,باڠون دري تيدور مک دري,باڠون دري تيدور مک دري,0.9181963806706581,باڠون دري تيدور مک دري,PRED
1937-03-22_604_22,.ايت تله لوڤا اکن دي,ايت تله لوڤا اکن دي,0.9951306870207729,ايت تله لوڤا اکن دي,PRED
1933-06-24_332_48,ممبري فتوى ياءيت ڤرمڤوان لايق,ممبري فتوى باءيت ڤرمڤوان لايق,0.9333412089674719,ممبري فتوى باءيت ڤرمڤوان لايق,PRED
1933-05-24_850_29,ايت سلاما 30 تاهون دڠن,ايت سلاما 30 تاهون دڠن,0.9235241805221971,ايت سلاما 30 تاهون دڠن,PRED
1937-12-09_1438_12,دان کساکيتن2 يڠ کچيل ايت,دان کساکيتن2 يڠ کچيل ايت,0.9606435286326446,دان کساکيتن2 يڠ کچيل ايت,PRED
1934-04-23_1247_19,ايت اياله يڠ دبري ماکن,ايت اياله يڠ دبري ماکن,0.9957489826645706,ايت اياله يڠ دبري ماکن,PRED
1941-01-08_823_5,ڤڽاکيت اتاو مماتيکن سام سکالي,ڤڽاکيت اتاو مماتيکن سام سکالي,0.9950118434629861,ڤڽاکيت اتاو مماتيکن سام سکالي,PRED
1940-10-03_2445_1,دانتارا اورڠ ملايو اياله يڠ,دانتارا اورڠ ملايو اباله يڠ,0.9459226914334863,دانتارا اورڠ ملايو اباله يڠ,PRED
1936-10-14_2169_32,لڠݢنن2 کيت درڤد اورڠ2 ملايو,لڠݢن2 کيت درڤد اورڠ2 ملايو,0.9914632742130965,لڠݢن2 کيت درڤد اورڠ2 ملايو,PRED
1938-11-17_2997_30,.دان اختيار2 منچاريڽ تله دجالنكن,دان اختيار2 منجاري٢ تله دجالنکن,0.9810252796956419,دان اختيار2 منجاري٢ تله دجالنکن,PRED
1933-05-05_1223_39,مڽمڤورناکن ڤربلنجاءن2 يڠ خاس اتاو,مڽمڤورناکن ڤربلنجاءن2 يڠ خاس اتاو,0.8569768100217872,مڽمڤورناکن ڤربلنجاءن2 يڠ خاس اتاو,PRED
1940-12-11_534_21,يڠ صيحت. بڠسا بلندا دان,يڠ صيحت بڠسا بلندا دان,0.9603285040101694,يڠ صيحت بڠسا بلندا دان,PRED
1940-03-21_1042_11,.يڠ بسر ايت برلاکو سمالم,يڠ بسر ايت برلاکو سمالم,0.9993231785316741,يڠ بسر ايت برلاکو سمالم,PRED
1933-07-01_1730_22,دان اي تله جاديکن ليدهڽ,دان اي تله جاديکن ليدهڽ,0.9990069748547235,دان اي تله جاديکن ليدهڽ,PRED
1937-10-29_66_11,جوابنڽ بهقن اد ڤون قڽاتاءن,جوابنڽ بهقن اد ڤون قڽاتاءن,0.9719515066852304,جوابنڽ بهقن اد ڤون قڽاتاءن,PRED
1937-02-27_2127_24,هندق هيدوڤ کالاو تيدق دموک,هندق هيدوڤ کالاو تيدق دموک,0.9952642158251411,هندق هيدوڤ کالاو تيدق دموک,PRED
1941-01-08_820_28,کن ديري برخدمت کڤد نݢري,کن ديري برخدمت کڤد نݢري,0.9019447384995329,کن ديري برخدمت کڤد نݢري,PRED
1940-06-17_1983_9,اداله دسيارقن ڤتيقن درڤد مينيت,اداله دسيارقن ڤتيقن درڤد مينيت,0.9918269109068054,اداله دسيارقن ڤتيقن درڤد مينيت,PRED
1933-07-18_1445_12,برديري د تڠه ڤادڠ. اڤابيلا,برديري د تڠه ڤادڠ اڤابيلا,0.972501596600078,برديري د تڠه ڤادڠ اڤابيلا,PRED
1937-04-06_667_20,"بسر, يڠ سدڠ دان يڠ",بسر يڠ سدڠ دان يڠ,0.9887033859441874,بسر يڠ سدڠ دان يڠ,PRED
1933-07-06_2880_22,برکناءن دڠن ڤرادوان کران ڤريساي,برکناءن دڠن ڤر ادوان کران ڤريساي,0.9901940830341323,برکناءن دڠن ڤر ادوان کران ڤريساي,PRED
1933-07-19_866_2,برحد داتڠله لکس دان ڤيليه,برحد داتڠله لکس دان ڤيليه,0.996042062744367,برحد داتڠله لکس دان ڤيليه,PRED
1933-06-28_61_16,دهولو اي تله تيبا کڤدڽ,دهولو اي تله تيبا کڤدڽ,0.9967555723540473,دهولو اي تله تيبا کڤدڽ,PRED
1933-03-22_2084_19,کافير تياد لاڤيس درڤد حال,کافير تياد لاڤيس درڤد حال,0.9840819082162783,کافير تياد لاڤيس درڤد حال,PRED
1940-08-19_2664_42,حديث ايت داڤتله ڤولا کيت,حديث ايت داڤتله ڤولا کيت,0.9873610551065906,حديث ايت داڤتله ڤولا کيت,PRED
1936-11-17_94_7,دڤوڽاءي اوليه اورڠ إسلام مک,دڤوڽاءي اوليه اورڠ إسلام مک,0.8917567099395411,دڤوڽاءي اوليه اورڠ إسلام مک,PRED
1937-12-09_1436_21,مک رومه ايت فنوه دڠن,مک رومه ايت فنوه دڠن,0.9996968386195405,مک رومه ايت فنوه دڠن,PRED
1939-05-17_1650_17,حروف رومي. لاءين درڤد مجله2,حروف رومي لاءين درڤد مجله2,0.9956446893537921,حروف رومي لاءين درڤد مجله2,PRED
1933-07-01_1740_16,"رابو, خميس دان جمعة ڤد",رابو خميس دان جمعة ڤد,0.9943601599590841,رابو خميس دان جمعة ڤد,PRED
1939-03-02_2198_23,ڤڽاکيت2 يڠ مڠهارو ماءنسي. بليله,ڤڽاکيت2 يڠ مڠهارو ماءنسي بليله,0.9982284798558919,ڤڽاکيت2 يڠ مڠهارو ماءنسي بليله,PRED
1933-04-28_1240_17,اڤريل دأداکن مشوارت کسودهن د,اڤريل دأداکن مشوارت کسودهن د,0.9371610173232705,اڤريل دأداکن مشوارت کسودهن د,PRED
1933-07-04_732_34,مڠولڠ2ڽا د سيني دان بوکنڽ,مڠولڠ2ڽا د سيني دان بوکنڽ,0.998584003026971,مڠولڠ2ڽا د سيني دان بوکنڽ,PRED
1933-07-06_2865_15,يڠ ساله د انتارا مريک,يڠ ساله د انتارا مريک,0.991802504231436,يڠ ساله د انتارا مريک,PRED
1933-07-29_112_5,تياد ممبري کسن کات علماء,تياد ممبري کسن کات علماء,0.995273405966697,تياد ممبري کسن کات علماء,PRED
1933-03-30_482_48,دڠن برجنجي اکن,دڠن برجنجي اکن,0.969106511225289,دڠن برجنجي اکن,PRED
1940-11-20_152_0,سوده تنتو سکالي ڤد ماس,سوده تنتو سکالي ڤد ماس,0.93817774638491,سوده تنتو سکالي ڤد ماس,PRED
1933-04-25_1027_12,اکن مڽمبوت دڠن ݢمرڽ اکن,اکن مڽمبوت دڠن ݢمرڽ اکن,0.9973844186121134,اکن مڽمبوت دڠن ݢمرڽ اکن,PRED
1937-04-22_1938_25,باڽق اورڠڽ يڠ برچمڤور د,باڽق اورڠڽ يڠ برچمڤور د,0.9711393422868481,باڽق اورڠڽ يڠ برچمڤور د,PRED
1933-07-10_2850_6,)(جاوتن دان ڤڠکت رسول باݢي,جاوتن دان ڤڠکت رسول باݢي,0.9955590431277187,جاوتن دان ڤڠکت رسول باݢي,PRED
1939-09-01_1385_18,جاوتن2 ددالم جابتن2 يڠ ترسبوت,جاوتن2 ددالم جابتن2 يڠ ترسبوت,0.9972596984475062,جاوتن2 ددالم جابتن2 يڠ ترسبوت,PRED
1937-11-10_2228_17,دان درڤدڽ کامي اکن کلوارکن,دان درڤدڽ کامي اکن کلوارکن,0.9983300855697401,دان درڤدڽ کامي اکن کلوارکن,PRED
1939-05-26_2706_8,واکيل درڤد 100 قوم لبيه,واکيل درڤد 100 قوم لببه,0.9816366755207447,واکيل درڤد 100 قوم لببه,PRED
1933-07-27_2459_5,دالم ممادمکن اڤي روسوهن دري,دالم ممادمکن اڤي روسوهن دري,0.9906800256021273,دالم ممادمکن اڤي روسوهن دري,PRED
1940-12-11_534_10,اوليه فهم سوچي دان منوجو,اوليه فهم سوچي دان منوجو,0.9981902539126222,اوليه فهم سوچي دان منوجو,PRED
1940-12-26_173_13,كوچر كاچير اين كڤد نصيب,کوچر کاچير اين کڤد نصيب,0.9969646970702718,کوچر کاچير اين کڤد نصيب,PRED
1933-05-10_1685_0,دتيمڤا اوليه کلاڤ. ------------ سأورڠ,دتيمڤا اوليه کلاف  سأورڠ,0.888525666093818,دتيمڤا اوليه کلاف  سأورڠ,PRED
1937-03-05_1193_8,اي تله ماسوق ددالمڽ ملاون,اي تله ماسوق ددالمڽ ملاون,0.9988407828645225,اي تله ماسوق ددالمڽ ملاون,PRED
1940-12-10_361_60,”يڠ ترسيار ددالم اخبار2 “کبڠساءن,يڠ ترسيار ددالم اخبار2 کبڠساءن,0.9508936951645309,يڠ ترسيار ددالم اخبار2 کبڠساءن,PRED
1940-12-06_263_22,تاڠن کيري. والاوڤون ڤمرينته تله,تاغن کبري والاوڤون ڤمرينته تله,0.8961644838306793,تاغن کبري والاوڤون ڤمرينته تله,PRED
1933-06-28_45_15,يڠ مڠاسيهني اياله يڠ کيت,يڠ مڠاسيهني اリアルه يڠ کيت,0.9595733563856746,يڠ مڠاسيهني اリアルه يڠ کيت,PRED
1933-07-24_516_20,ڤتڠ 21.7.33 ڤرلاونن يڠ اخير,ڤتڠ 21733 ڤرلاونن يڠ اخير,0.968033806971132,ڤتڠ 21733 ڤرلاونن يڠ اخير,PRED
1933-07-25_399_9,اورڠ2 ايروفه تنتڠ تمڤت2 مناري,اورڠ2 ابروفه تنتڠ تمڤت2 مناري,0.8779143121208186,اورڠ2 ابروفه تنتڠ تمڤت2 مناري,PRED
